[SEND] sair
0	0
0	0
0	0
75	0
75	0
75	0
63	0
0	0
38	0
0	0
0	0
0	0
0	0
0	0
0	96
0	1354
0	2277
10	2133
21	2534
13	2525
13	2665
13	2752
0	1695
10	3217
4	2281
13	2611
11	2537
8	2538
8	2554
8	2568
8	2577
8	2579
7	2582
7	2587
7	2377
4	2109
29	4462
1	3360
14	2970
18	3191
0	1914
0	1220
0	1109
25	3198
4	2906
13	3032
9	2850
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
