[SEND] sair
55	0	0	1	1	0.00	0	0	0	0
55	0	0	1	1	0.00	0	0	0	0
11	0	0	1	1	0.00	0	0	0	0
11	0	0	1	1	0.00	0	0	0	0
11	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
10	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	0	1	1	0.00	0	0	0	0
9	0	1883	1	1	0.00	0	0	0	0
9	0	2260	1	1	0.00	0	0	0	0
9	0	2304	1	1	0.00	0	0	0	0
9	0	2351	1	1	0.00	0	0	0	0
9	0	2439	1	1	0.00	0	0	0	0
9	0	2510	1	1	0.00	0	0	0	0
9	0	2574	1	1	0.00	0	0	0	0
9	0	2622	1	1	0.00	0	0	0	0
9	0	2641	1	1	0.00	0	0	0	0
9	0	2644	1	1	0.00	0	0	0	0
9	0	2668	1	1	0.00	0	0	0	0
9	0	2700	1	1	0.00	0	0	0	0
9	0	2714	1	1	0.00	0	0	0	0
9	0	2723	1	1	0.00	0	0	0	0
9	0	2735	1	1	0.00	0	0	0	0
9	0	2751	1	1	0.00	0	0	0	0
9	0	2763	1	1	0.00	0	0	0	0
9	0	2780	1	1	0.00	0	0	0	0
9	0	2801	1	1	0.00	0	0	0	0
9	0	2817	1	1	0.00	0	0	0	0
9	0	2822	1	1	0.00	0	0	0	0
9	0	2839	1	1	0.00	0	0	0	0
9	0	2839	1	1	0.00	0	0	0	0
9	0	2840	1	1	0.00	0	0	0	0
9	0	2774	1	1	0.00	0	0	0	0
9	0	2793	1	1	0.00	0	0	0	0
9	0	2812	1	1	0.00	0	0	0	0
9	0	2826	1	1	0.00	0	0	0	0
9	0	2856	1	1	0.00	0	0	0	0
9	0	2846	1	1	0.00	0	0	0	0
9	0	2866	1	1	0.00	0	0	0	0
9	0	2845	1	1	0.00	0	0	0	0
7	0	2824	1	1	0.00	0	0	0	0
7	0	2787	1	1	0.00	0	0	0	0
7	0	2799	1	1	0.00	0	0	0	0
7	0	2782	1	1	0.00	0	0	0	0
7	0	2791	1	1	0.00	0	0	0	0
7	0	2781	1	1	0.00	0	0	0	0
7	0	2803	1	1	0.00	0	0	0	0
7	0	2784	1	1	0.00	0	0	0	0
7	0	2810	1	1	0.00	0	0	0	0
7	0	2796	1	1	0.00	0	0	0	0
7	0	2829	1	1	0.00	0	0	0	0
7	0	2813	1	1	0.00	0	0	0	0
7	0	2838	1	1	0.00	0	0	0	0
[SEND] 035
7	0	2828	1	1	0.00	0	0	0	0
7	350	2852	1	1	0.00	0	0	0	0
7	350	2844	1	1	0.00	0	0	0	0
7	350	2856	1	1	0.00	0	0	0	0
7	350	2843	1	1	0.00	0	0	0	0
7	350	2845	1	1	0.00	0	0	0	0
7	350	2835	1	1	0.00	0	0	0	0
7	350	2849	1	1	0.00	0	0	0	0
7	350	2838	1	1	0.00	0	0	0	0
7	350	2850	1	1	0.00	0	0	0	0
7	350	2850	1	1	0.00	0	0	0	0
7	350	2862	1	1	0.00	0	0	0	0
7	350	2845	1	1	0.00	0	0	0	0
7	350	2848	1	1	0.00	0	0	0	0
7	350	2841	1	1	0.00	0	0	0	0
7	350	2851	1	1	0.00	0	0	0	0
7	350	2865	1	1	0.00	0	0	0	0
7	350	2845	1	1	0.00	0	0	0	0
7	350	2874	1	1	0.00	0	0	0	0
[SEND] 350
7	350	2847	1	1	0.00	0	0	0	0
7	3500	2858	1	30	0.00	0	0	0	0
7	3500	3294	1	30	0.00	0	0	0	0
22	3500	4382	1	1	0.00	0	0	0	0
22	3500	4449	1	1	0.00	0	0	0	0
9	3500	3926	1	1	0.00	0	0	0	0
9	3500	3506	1	1	-4.84	0	0	0	0
9	3500	3336	1	30	0.00	0	0	0	0
9	3500	3465	1	30	0.00	0	0	0	0
18	3500	3984	1	1	0.00	0	0	0	0
18	3500	4125	1	1	0.00	0	0	0	0
10	3500	3707	1	1	0.00	0	0	0	0
10	3500	3521	1	1	0.00	0	0	0	0
10	3500	3405	1	30	0.00	0	0	0	0
10	3500	3547	1	1	0.00	0	0	0	0
18	3500	3807	1	1	0.00	0	0	0	0
10	3500	3568	1	1	0.00	0	0	0	0
10	3500	3452	1	30	0.00	0	0	0	0
10	3500	3546	1	1	0.00	0	0	0	0
18	3500	3822	1	1	0.00	0	0	0	0
11	3500	3603	1	1	0.00	0	0	0	0
11	3500	3502	1	1	-1.61	0	0	0	0
11	3500	3407	1	30	0.00	0	0	0	0
8	3500	3505	1	26	-4.02	0	0	0	0
18	3500	3997	1	1	0.00	0	0	0	0
18	3500	4107	1	1	0.00	0	0	0	0
10	3500	3714	1	1	0.00	0	0	0	0
10	3500	3556	1	1	0.00	0	0	0	0
10	3500	3425	1	30	0.00	0	0	0	0
10	3500	3563	1	1	0.00	0	0	0	0
18	3500	3843	1	1	0.00	0	0	0	0
10	3500	3590	1	1	0.00	0	0	0	0
10	3500	3475	1	17	0.00	0	0	0	0
10	3500	3369	1	30	0.00	0	0	0	0
10	3500	3473	1	30	0.00	0	0	0	0
17	3500	3983	1	1	0.00	0	0	0	0
18	3500	4164	1	1	0.00	0	0	0	0
10	3500	3749	1	1	0.00	0	0	0	0
10	3500	3594	1	1	0.00	0	0	0	0
10	3500	3483	1	11	0.00	0	0	0	0
10	3500	3402	1	30	0.00	0	0	0	0
12	3500	3591	1	1	0.00	0	0	0	0
17	3500	3817	1	1	0.00	0	0	0	0
11	3500	3611	1	1	0.00	0	0	0	0
11	3500	3519	1	1	0.00	0	0	0	0
11	3500	3449	1	30	0.00	0	0	0	0
11	3500	3552	1	1	0.00	0	0	0	0
17	3500	3826	1	1	0.00	0	0	0	0
