[SEND] sair
t: 0	 tv: 0	 rpm: 838	 v: 14	 vb: 1	 pwm: 20	 sum: -26.75
t: 0	 tv: 0	 rpm: 831	 v: 14	 vb: 1	 pwm: 20	 sum: -30.00
t: 0	 tv: 0	 rpm: 841	 v: 15	 vb: 1	 pwm: 20	 sum: -30.00
t: 0	 tv: 0	 rpm: 828	 v: 14	 vb: 1	 pwm: 20	 sum: -30.00
t: 0	 tv: 0	 rpm: 838	 v: 14	 vb: 1	 pwm: 20	 sum: -30.00
t: 0	 tv: 0	 rpm: 848	 v: 15	 vb: 1	 pwm: 20	 sum: -30.00
t: 0	 tv: 0	 rpm: 833	 v: 14	 vb: 1	 pwm: 20	 sum: -30.00
t: 0	 tv: 0	 rpm: 841	 v: 15	 vb: 1	 pwm: 20	 sum: -30.00
t: 0	 tv: 0	 rpm: 820	 v: 14	 vb: 1	 pwm: 20	 sum: -30.00
t: 0	 tv: 0	 rpm: 759	 v: 13	 vb: 1	 pwm: 20	 sum: -30.00
t: 3	 tv: 0	 rpm: 1252	 v: 21	 vb: 1	 pwm: 20	 sum: 0.00
t: 0	 tv: 0	 rpm: 964	 v: 17	 vb: 1	 pwm: 20	 sum: 0.00
t: 0	 tv: 0	 rpm: 1031	 v: 18	 vb: 1	 pwm: 20	 sum: 0.00
t: 0	 tv: 0	 rpm: 1148	 v: 20	 vb: 1	 pwm: 20	 sum: 0.00
t: 0	 tv: 0	 rpm: 1282	 v: 22	 vb: 1	 pwm: 20	 sum: 0.00
t: 0	 tv: 0	 rpm: 1514	 v: 26	 vb: 1	 pwm: 20	 sum: 0.00
t: 0	 tv: 0	 rpm: 1508	 v: 26	 vb: 1	 pwm: 20	 sum: 0.00
t: 0	 tv: 0	 rpm: 1266	 v: 22	 vb: 1	 pwm: 20	 sum: 0.00
t: 0	 tv: 0	 rpm: 1204	 v: 21	 vb: 1	 pwm: 20	 sum: 0.00
t: 0	 tv: 0	 rpm: 1467	 v: 25	 vb: 1	 pwm: 20	 sum: 0.00
t: 0	 tv: 0	 rpm: 1105	 v: 19	 vb: 1	 pwm: 20	 sum: 0.00
t: 0	 tv: 0	 rpm: 1076	 v: 18	 vb: 1	 pwm: 20	 sum: 0.00
t: 5	 tv: 0	 rpm: 1212	 v: 21	 vb: 1	 pwm: 20	 sum: 0.00
t: 13	 tv: 0	 rpm: 1637	 v: 28	 vb: 1	 pwm: 20	 sum: 0.00
t: 22	 tv: 0	 rpm: 2499	 v: 42	 vb: 1	 pwm: 20	 sum: 0.00
t: 0	 tv: 0	 rpm: 2025	 v: 34	 vb: 1	 pwm: 20	 sum: 0.00
t: 31	 tv: 0	 rpm: 1979	 v: 33	 vb: 1	 pwm: 20	 sum: 0.00
t: 45	 tv: 0	 rpm: 2506	 v: 42	 vb: 1	 pwm: 20	 sum: 0.00
t: 42	 tv: 0	 rpm: 2506	 v: 42	 vb: 1	 pwm: 20	 sum: 0.00
t: 17	 tv: 0	 rpm: 2880	 v: 49	 vb: 1	 pwm: 20	 sum: 0.00
t: 14	 tv: 0	 rpm: 2944	 v: 50	 vb: 1	 pwm: 20	 sum: 0.00
t: 27	 tv: 0	 rpm: 2166	 v: 37	 vb: 1	 pwm: 20	 sum: 0.00
t: 31	 tv: 0	 rpm: 2176	 v: 37	 vb: 1	 pwm: 20	 sum: 0.00
t: 31	 tv: 0	 rpm: 2304	 v: 39	 vb: 1	 pwm: 20	 sum: 0.00
t: 29	 tv: 0	 rpm: 2432	 v: 41	 vb: 1	 pwm: 20	 sum: 0.00
t: 31	 tv: 0	 rpm: 2560	 v: 43	 vb: 1	 pwm: 20	 sum: 0.00
t: 0	 tv: 0	 rpm: 2688	 v: 45	 vb: 1	 pwm: 20	 sum: 0.00
t: 28	 tv: 0	 rpm: 2560	 v: 43	 vb: 1	 pwm: 20	 sum: 0.00
t: 25	 tv: 0	 rpm: 2048	 v: 35	 vb: 1	 pwm: 20	 sum: 0.00
t: 16	 tv: 0	 rpm: 2176	 v: 37	 vb: 1	 pwm: 20	 sum: 0.00
t: 20	 tv: 0	 rpm: 2176	 v: 37	 vb: 1	 pwm: 20	 sum: 0.00
t: 20	 tv: 0	 rpm: 2240	 v: 38	 vb: 1	 pwm: 20	 sum: 0.00
t: 0	 tv: 0	 rpm: 2304	 v: 39	 vb: 1	 pwm: 20	 sum: 0.00
t: 0	 tv: 0	 rpm: 2304	 v: 39	 vb: 1	 pwm: 20	 sum: 0.00
t: 0	 tv: 0	 rpm: 1984	 v: 34	 vb: 1	 pwm: 20	 sum: 0.00
t: 0	 tv: 0	 rpm: 2048	 v: 35	 vb: 1	 pwm: 20	 sum: 0.00
t: 0	 tv: 0	 rpm: 2048	 v: 35	 vb: 1	 pwm: 20	 sum: 0.00
t: 0	 tv: 0	 rpm: 2048	 v: 35	 vb: 1	 pwm: 20	 sum: 0.00
t: 0	 tv: 0	 rpm: 2048	 v: 35	 vb: 1	 pwm: 20	 sum: 0.00
[SEND] 045
t: 0	 tv: 0	 rpm: 2048	 v: 35	 vb: 1	 pwm: 20	 sum: 0.00
